episode,return,length,mean_return_last_10
637,35.97114176256582,270,32.29225012813695
638,93.7275304691866,411,41.66926125669852
639,127.321354216896,576,51.58073551137932
640,138.09179261140525,495,60.41639788881876
641,-3.326675292570144,299,56.80266624577344
642,47.86948265414685,249,59.17175707551651
643,3.1739411149173975,264,57.25366926076822
644,13.621156003791839,695,47.04387473547831
645,72.39426759257913,264,54.7355908786878
646,231.2429218115285,970,76.00869129444473
647,115.66101348306984,564,83.97767846649512
648,124.62536027282476,540,87.06746144685894
649,85.10311536304653,604,82.84563756147399
650,43.67913512326777,229,73.40437181266024
651,39.18819592054933,220,77.6558589339722
652,215.03045408427715,1051,94.37195607698523
653,56.8537140795961,207,99.7399333734531
654,6.696585578843951,114,99.0474763309583
655,37.149925054982305,458,95.52304207719862
656,46.700573686510324,295,77.0688072646968
657,20.73824073653668,130,67.5765299900435
658,13.990912113338709,197,56.51308517409488
659,86.58439813740551,511,56.661213451530784
660,165.9800259862095,811,68.89130253782496
661,145.37565487623215,757,79.51004843339324
662,153.61088568065315,691,73.36809159303084
663,160.45970756933093,864,83.72869094200432
664,188.48431900003925,885,101.90746428412385
665,37.38643259648234,210,101.93111503827386
666,43.36012893449515,202,101.59707056307234
667,81.22136662621051,320,107.64538315203973
668,173.0147237619385,681,123.5477643168997
669,140.0540510514984,493,128.89472960830898
670,18.964767173863947,123,114.19320372707443
671,-8.452128270408139,264,98.81042541241041
672,47.718020741129294,209,88.22113891845802
673,81.50524321850389,357,80.32569248337532
674,25.2316717854701,402,64.0004277619184
675,91.41036506555974,475,69.40282100882614
676,4.408874472137541,211,65.50769556259038
677,88.90708299027756,428,66.27626719899709
678,6.633790094172582,170,49.63817383222049
679,38.175639043562114,231,39.45033263142686
680,214.09769493574277,1266,58.96362540761474
681,22.110150881111622,138,62.01985332276672
682,-18.64920761063695,1600,55.383130487590094
683,-0.06358791462844238,333,47.226247374276866
684,235.26861042017117,1132,68.22994123774697
685,147.3373017795384,495,73.82263490914484
686,135.07602527644485,744,86.88934998957556
687,8.318644868209958,122,78.8305061773688
688,7.474392636679113,164,78.91456643161946
689,18.71326377429068,128,76.96832890469231
690,88.94893680559471,400,64.45345309167752
691,34.109606702812016,217,65.65339867384755
692,67.35484040621668,359,74.25380347553292
693,8.809996146708727,196,75.14116188166663
694,8.486667615361512,136,52.46296760118567
695,152.33077583066188,894,52.96231500629801
696,19.14429031126201,118,41.36914150977973
697,37.90642623882741,210,44.32791964684147
698,71.0229927781038,297,50.68277966098394
699,99.68882847763598,527,58.78033613131847
700,30.7101791636087,178,52.956460367119874
701,18.254957942292094,120,51.37099549106788
702,89.20084987021983,463,53.555596437468196
703,214.24312767433003,905,74.09890959023032
704,91.04058041237295,404,82.35430086993146
705,80.45084917591885,374,75.16630820445717
706,65.52371313702315,370,79.80425048703327
707,72.47104189451784,254,83.26071205260232
708,7.742849205620587,145,76.932697695354
709,67.15638563921675,306,73.67945341151207
710,99.60026428289711,355,80.56846192344092
711,148.67401577468263,726,93.61036770667997
712,134.83670938340947,755,98.17395365799894
713,6.808767593931407,201,77.43051764995907
714,256.50410508643836,1011,93.97687011736562
715,196.45866519818082,758,105.57765171959181
716,81.84503994043916,323,107.20978439993341
717,63.04018142912537,213,106.26669835339416
718,32.13985253684223,191,108.70639868651634
719,65.37202963954769,1600,108.52796308654942
720,50.18280477076769,201,103.58621713533648
721,77.96518039226066,414,96.51533359709428
722,201.1799799851142,915,103.14966065726476
723,60.17797660175711,230,108.48658155804733
724,54.77477012760937,212,88.31364806216443
725,60.764432789059356,1600,74.74422482125229
726,94.65355521813035,448,76.0250763490214
727,28.50204856088385,234,72.57126306219725
728,125.60860062623397,604,81.91813787113642
729,14.54088930785656,328,76.83502383796731
730,111.47530485130847,422,82.96427384602138
731,35.54793475754559,177,78.72254928254988
732,46.740488407202065,275,63.27860012475867
733,199.46391847380437,844,77.20719431196339
734,4.0332488333806396,219,72.13304218254052
735,98.78449950460345,603,75.93504885409493
736,19.462187881581485,134,68.41591212044004
737,13.371059954632074,106,66.90281325981486
738,32.275679962243885,264,57.56952119341586
739,51.2366460559424,413,61.23909686822444
740,150.12095092702657,573,65.10366147579626
741,189.5554086107295,1026,80.50440886111464
742,59.38218957744539,353,81.76857897813898
743,72.3798921648413,308,69.06017634724267
744,3.429353748448193,235,68.99978683874943
745,161.0008313683793,603,75.221420025127
746,19.207446191459894,123,75.19594585611485
747,77.20588136679726,1158,81.57942799733136
748,108.62242128700018,437,89.214102129807
749,89.37376685626805,335,93.02781420983956
750,43.290258552879095,267,82.34474497242482
751,2.4382165176793933,252,63.633025763119804
752,-68.3667440940626,1600,50.85813239596901
753,239.35919310245663,1117,67.55606248973054
754,36.26439329539426,549,70.83956644442515
755,38.9885379653424,200,58.638337104121455
756,199.80397048126906,728,76.69798953310237
757,188.65251051075757,623,87.84265244749841
758,23.014581074006855,229,79.28186842619907
759,133.99597365688533,894,83.7440891062608
760,108.80857380712405,396,90.29592063168529
761,88.45906415581703,388,98.89800539549906
762,76.32671890128404,288,113.36735169503372
763,40.07801300229039,357,93.4392336850171
764,9.213132753968239,122,90.73410763087449
765,62.36762722581625,217,93.07201655692188
766,68.21866112900898,419,79.91348562169587
767,186.77211832464673,1376,79.72544640308479
768,4.860731288790703,198,77.91006142456317
769,91.16277705226094,426,73.62674176410073
770,88.08819069992751,340,71.55470345338108
771,96.79802568815649,535,72.38859960661503
772,66.94261411065236,299,71.45018912755185
773,138.06145976483822,605,81.24853380380664
774,31.425528761930764,201,83.46977340460289
775,28.050991808995605,179,80.03810986292083
776,-1.208768182201311,471,73.0953669317998
777,153.5673146666959,518,69.77488656600471
778,130.27336556836963,515,82.31614999396261
779,30.548546445555985,213,76.25472693329212
780,211.23849979694933,765,88.56975784299429
781,162.5384139083326,676,95.1437966650119
782,148.66021069325507,607,103.31555632327218
783,190.4811553824693,674,108.55752588503529
784,293.7287730202079,1034,134.787850310863
785,159.27242979034781,702,147.9099941089982
786,56.84110717102885,253,153.71498164432123
787,67.8285953849554,233,145.14110971614718
788,113.33177689416334,453,143.44695084872654
789,94.1081567229703,411,149.802911876468
790,148.65132076165173,748,143.54419397293822
791,21.33718760823831,257,129.4240713429288
792,195.4984724726528,876,134.10789752086856
793,20.342131572775543,142,117.09399513989919
794,106.93202728498727,459,98.41432056637714
795,32.550206776941195,476,85.74209826503647
796,304.3122925404459,1011,110.48921680197819
797,18.478040815331042,298,105.55416134501574
798,82.1788145666942,374,102.43886511226883
799,259.99603373743594,1600,119.02765281371539
800,83.44915421796031,407,112.50743615934626
801,232.93161327205598,945,133.66687872572803
802,24.6773526314646,218,116.5847667416092
803,-70.18317859928356,1600,107.5322357244033
804,87.04403045796789,358,105.54343604170136
805,14.754024688154459,166,103.76381783282268
806,93.68238760717213,350,82.7008273394953
807,132.2616659561172,501,94.07918985357392
808,39.804828715045005,246,89.841791268409
809,25.682370172813535,171,66.41042491194676
810,33.9741605585441,242,61.46292554600514
811,9.240948146092705,154,39.093859033408805
812,229.73226361256093,1053,59.59935013151844
813,95.83838661271147,1600,76.20150665271794
814,197.4050311576575,680,87.2376067226869
815,66.85723022092134,317,92.4479272759636
816,293.1177659127861,1180,112.39146510652499
817,9.591972716909368,1600,100.12449578260421
818,47.357657899847254,1600,100.87977870108443
819,145.87615560088307,510,112.89915724389138
820,297.74616877932567,1223,139.27635806596953
821,95.17265425156802,386,147.86952867651706
822,185.7556756134145,675,143.47186987660243
823,18.79875245410949,121,135.76790646074224
824,274.6220960011706,1126,143.48961294509354
825,297.7673438228667,1138,166.58062430528807
826,8.424793758429587,136,138.1113270898524
827,146.37353129591793,534,151.78948294775327
828,295.8030131305568,1126,176.63401847082423
829,303.055838663131,1049,192.35198677704904
830,18.922368129715323,182,164.469606712088
831,114.66236286982894,419,166.4185775739141
832,18.79131948435679,216,149.7221419610083
833,35.38010294758715,183,151.38027701035608
834,87.99111935310066,345,132.71717934554908
835,57.94216386275366,269,108.73466134953779
836,132.91493947105482,492,121.18367592080031
837,46.02516511362046,258,111.14883930257056
838,143.81760555133224,617,95.9502985446481
839,57.33290508715436,1600,71.37800518705043
840,83.232746736845,1600,77.80904304776341
841,184.45409746677615,686,84.78821650745813
842,302.98028548806906,1047,113.20711310782936
843,116.79738397616893,497,121.34884121068754
844,23.961487364489585,177,114.94587801182642
845,68.88473909907043,297,116.0401355354581
846,72.52147832885385,373,110.00078942123801
847,235.99636398721486,819,128.99790930859746
848,288.0305888298899,1116,143.41920763645322
849,145.86441150913015,577,152.27235827865078
850,44.79175690654665,350,148.42825929562096
851,21.48332754150033,321,132.13118230309337
852,114.4076785123907,502,113.27392160552554
853,98.50286966841668,337,111.44447017475031
854,288.428146250546,1133,137.89113606335596
855,89.48766658012755,400,139.95142881146165
856,144.2363900579512,479,147.1229199843714
857,191.69762928877026,720,142.69304651452694
858,144.55503813363612,509,128.34549144490157
859,19.293512074742466,160,115.68840150146279
860,37.314546902896836,510,114.94068050109782
861,92.38060965295881,361,122.03040871224366
862,46.007740939967334,215,115.19041495500133
863,179.2472738912329,688,123.26485537728294
864,79.90828136354685,305,102.41286888858303
865,117.60315513750538,465,105.22441774432082
866,71.51829067897052,329,97.95260780642275
867,78.17321093659848,365,86.60016597120557
868,233.0534268724732,911,95.45000484508928
869,145.60884828679264,562,108.08153846629429
870,65.73074006754905,335,110.92315778275952
871,299.2098923875019,1124,131.60608605621383
872,80.17522363504395,303,135.02283432572148
873,303.8006445048377,973,147.47817138708197
874,-30.427149821072817,328,136.44462826862
875,220.18937925901264,747,146.70325068077074
876,80.20718338200822,384,147.5721399510745
877,217.37220898317173,865,161.4920397557318
878,102.7990485127084,410,148.46660191975533
879,169.21677958779037,1600,150.8273950498551
880,67.33311462774873,327,150.98763250587507
881,152.3061134405434,543,136.29725461117923
882,56.863927494734526,272,133.96612499714828
883,210.12347839493304,815,124.59840838615783
884,154.95872940309346,1028,143.13699630857445
885,30.41486071702093,164,124.15954445437528
886,298.20821993704885,1118,145.95964810987934
887,41.11561814695597,288,128.33398902625777
888,196.6863112207502,818,137.72271529706194
889,301.7000160450116,1096,150.97103894278408
890,87.94935934431851,422,153.03266341444106
891,274.5844390327111,1251,165.2604959736578
892,59.14996262895875,646,165.48909948708024
893,21.514882705640048,154,146.62823991815094
894,184.0799322091043,1148,149.540360198752
895,121.19626698084176,622,158.6185008251341
896,217.8092185780406,835,150.57860068923327
897,175.59796162694693,701,164.0268350372324
898,289.51475634099916,1228,173.30967954925728
899,300.0207089888863,1092,173.14174884364473
900,149.23216130398214,520,179.2700290396111
901,303.0201551122591,1022,182.1136006475659
902,87.45885050110519,362,184.94448943478056
903,117.03087562671863,688,194.49608872688842
904,144.67111497558653,643,190.55520700353662
905,42.116305120289326,311,182.64721081748138
906,297.800150453113,1085,190.64630400498862
907,300.5441626505926,1083,203.14092410735321
908,296.8685715897009,1124,203.87630563222336
909,16.495023290917743,219,175.5237370624265
910,298.0867198072374,1131,190.40919291275205
911,302.1336837322451,1084,190.32054577475066
912,161.05146495299414,537,197.67980721993953
913,297.32776985131204,1155,215.70949664239888
914,21.54555192962289,137,203.3969403378025
915,132.8190588389989,766,212.46721570967347
916,297.9481733785942,1142,212.4820180022216
917,103.57484643952921,632,192.78508638111526
918,5.784915378259029,150,163.67672075997106
919,224.12545992806554,867,184.43976442368586
920,70.83733246661723,296,161.71482568962384
921,86.22787196096033,360,140.12424451249535
922,217.32543893018737,796,145.7516419102147
923,304.9585144435987,1015,146.51471636944333
924,96.40568078961223,382,154.00072925544228
925,81.57885327842087,387,148.87670869938447
926,36.84403939591721,257,122.76629530111677
927,7.146172983106226,370,113.12342795547447
928,28.830630354583263,225,115.42799945310689
929,42.98496850999072,322,97.31395031129941
930,302.9800264518708,1062,120.52821970982477
931,126.66986323520541,431,124.57241883724927
932,6.001864064484835,162,103.44006135067903
933,290.64337886101566,1272,102.00854779242073
934,303.21267355419695,1028,122.6892470688792
935,245.1131378589198,927,139.0426755269291
936,240.846739445813,815,159.44294553191867
937,286.85703407321125,1101,187.41403164092918
938,199.0664918506518,758,204.43761779053602
939,300.860278589651,1098,230.22514879850206
940,94.47867670934647,412,209.3750138242496
941,114.17459818650968,962,208.12548731938006
942,65.13000448490493,431,214.03830136142204
943,273.19298357050866,1062,212.29326183237134
944,142.64237718190998,551,196.23623219514266
945,147.26873728912324,830,186.451792138163
946,251.03558902349323,939,187.47067709593102
947,49.403877856209874,269,163.72536147423088
948,68.50871246308088,324,150.6695835354738
949,68.95773037988693,326,127.47932871449738
950,5.630503229331225,187,118.59451136649587
951,270.45246578310616,1069,134.22229812615552
952,173.99533986486495,683,145.10883166415152
953,301.8391457814723,1044,147.97344788524788
954,211.44048987142742,993,154.85325915419963
955,299.7882976109395,1154,170.10521518638126
956,174.390616199933,569,162.44071790402523
957,299.36830141209066,1111,187.4371602596133
958,280.82320356182754,975,208.66860936948797
959,104.83481550589204,421,212.25631788208847
960,298.20889317803085,1154,241.51415687695845
961,298.0323424356757,1145,244.2721445422154
962,44.70482224971056,185,231.34309278069995
963,304.25384097453207,1002,231.58456230000593
964,19.301684846403077,210,212.3706817975035
965,296.2422563750297,1136,212.01607767391252
966,202.048842580989,804,214.7819003120181
967,211.8157412018627,768,206.0266442909953
968,126.76878914423287,487,190.62120284923586
969,20.381823577918112,288,182.17590365643846
970,79.64613666012883,333,160.31962800464825
971,142.00376338837668,626,144.71677009991836
972,244.69086113583762,1052,164.71537398853107
973,185.13680865848437,673,152.8036707569263
974,233.61328343302011,840,174.234830615588
975,46.51077732257545,308,149.26168271034257
976,303.0186723517254,994,159.35866568741622
977,100.20532524958253,438,148.1976240921882
978,307.9498881986365,906,166.31573399762857
979,303.1608561454341,1089,194.59363725438016
980,147.94604680221528,529,201.4236282685888
981,303.1804794892669,1050,217.54129987867782
982,49.713496698997915,286,198.04356343499384
983,110.74468865990639,449,190.60435143513604
984,301.0056464327499,1089,197.34358773510903
985,48.66841334104538,279,197.559351336956
986,302.06206326931715,1054,197.4636904287152
987,34.68632597243413,340,190.91179050100035
988,238.50581017509103,791,183.96738269864582
989,299.97882349591237,1086,183.64917943369363
